station_name,latitude,longitude
SENCHOA JUNCTION,26.337138,92.6673318
SEOHARA RAILWAY STN,29.2012596,78.5944718
SONI RAILWAY STN,22.0868691,79.5434841
SEONI RAILWAY STN,22.0868691,79.5434841
BANAPURA RAILWAY STN,22.4513671,77.4660335
SEPON RAILWAY STN,27.1106796,94.8494709
SERAMPORE RAILWAY STN,22.7505213,88.3405772
SERNDANUR RAILWAY STN,11.8707762,79.5297546
SETTIGUNTA RAILWAY STN,13.8530943,79.398642
SEVAGRAM RAILWAY STN,20.7349924,78.662567
SEVALIYA RAILWAY STN,22.8100749,73.3443425
SEVUR RAILWAY STN,11.2463854,77.2371994
KAGANKARAI RAILWAY STN,12.3988791,78.5441228
GIDHAUR RAILWAY STN,24.8653161,86.3326058
SIWAHA RAILWAY STN,29.33256,76.4577547
SIWAITH RAILWAY STN,25.5327025,81.8804999
THATHANKULAM RAILWAY STN,8.6636416,77.8295809
SEYDUNGANALLUR RAILWAY STN,8.6636416,77.8295809
SHADNAGAR RAILWAY STN,17.0712949,78.2058966
BALLUPUR RAILWAY STN,27.6344558,79.1717839
ATGAON RAILWAY STN,19.4520777,73.3279586
SHAHBAD MARKNDA RAILWAY STN,30.1557114,76.8697232
SHAHABAD RAILWAY STN,17.1296741,76.947022
SHAHBAZNAGAR RAILWAY STN,27.9115798,79.900822
SHAHDOL RAILWAY STN,23.300232,81.3568619
SHAHGANJ JUNCTION,26.0564856,82.6814829
SHAHJEHANPUR RAILWAY STN,27.8753399,79.9147268
SHAJAHANPURCORT RAILWAY STN,27.8753399,79.9147268
MALSIAN SHAHKHT RAILWAY STN,31.0823586,75.3383027
MULEWAL KHAIHRA RAILWAY STN,31.0823586,75.3383027
BARBATPUR RAILWAY STN,21.2377828,76.2223278
SAHIBPUR KAMAL RAILWAY STN,25.4155883,86.3902821
BHITONI RAILWAY STN,23.1844289,80.7048084
CHAKRA ROAD RAILWAY STN,26.0136275,83.6654286
SHAHZAD NAGAR RAILWAY STN,28.7438389,79.0673302
SHAJAPUR RAILWAY STN,23.4225728,76.2871419
SAKHPUR RAILWAY STN,21.5641832,71.5241735
DHOLI RAILWAY STN,25.9870328,85.5676424
SHAM CHAURASI RAILWAY STN,31.4991399,75.751685
SHAMBHUPURA RAILWAY STN,24.7673502,74.6385793
SARAI RANI RAILWAY STN,25.9989951,83.1193257
SHAMGARH RAILWAY STN,24.1883179,75.6352989
SHAMLI RAILWAY STN,29.4501986,77.3172046
BITHAULI RAILWAY STN,26.2912046,84.6871552
SHANKARGARH RAILWAY STN,25.1907691,81.6117277
SHANKARPALLI RAILWAY STN,17.4551243,78.1315064
SHANKARPUR RAILWAY STN,26.7975748,82.3207707
BOLPUR S NIKTN RAILWAY STN,23.6776471,87.6852323
PRANTIK RAILWAY STN,23.6776471,87.6852323
SHEDBAL RAILWAY STN,16.6898199,74.7592744
SHEGAON RAILWAY STN,20.7929874,76.6910458
BHUGAON RAILWAY STN,20.7929874,76.6910458
DAHEGAON RAILWAY STN,20.7929874,76.6910458
ACHEGAON RAILWAY STN,20.7929874,76.6910458
S K NAGJIHARI RAILWAY STN,20.7929874,76.6910458
SONEGAON RAILWAY STN,20.7929874,76.6910458
LEHGAON RAILWAY STN,20.7929874,76.6910458
JAINTIPURA RAILWAY STN,31.7700971,75.1114826
SHEIKPURA RAILWAY STN,25.1391653,85.8392151
KANDRORI RAILWAY STN,32.1864215,75.6622656
SEKHA RAILWAY STN,30.3582911,75.6469934
KHATAULI RAILWAY STN,28.9768112,77.6693608
SHEIKHUPUR RAILWAY STN,28.1031573,78.6345543
SHELGAON RAILWAY STN,18.2177849,75.743327
SHENDRI RAILWAY STN,18.1556607,75.5684254
SHENOLI RAILWAY STN,17.1897127,74.2612154
BHAVANI NAGAR RAILWAY STN,17.1897127,74.2612154
SHIVRAMPUR RAILWAY STN,28.6870508,78.9885102
SHEOPUR KALAN RAILWAY STN,25.67282,76.6961305
NARAYNPUR ANANT RAILWAY STN,25.6520352,84.9721675
RAM DAYALU NAGR RAILWAY STN,25.6520352,84.9721675
CHERTHALA RAILWAY STN,9.6741363,76.3400963
ARAUL MAKANPUR RAILWAY STN,26.9139841,80.0073768
LINGIRI RAILWAY STN,16.6188668,76.7394237
SHIKARA RAILWAY STN,24.1932269,81.8497567
SHIKOHABAD JUNCTION,27.1046449,78.5870112
SHILLONG O A RAILWAY STN,25.5788,91.8933
SIMLA RAILWAY STN,31.1048145,77.1734033
KATHLEEGHAT RAILWAY STN,31.1048145,77.1734033
SUMMER HILL RAILWAY STN,31.1048145,77.1734033
SHIVAMOGGA TOWN RAILWAY STN,13.9299299,75.568101
SHIVAMOGGA H RAILWAY STN,13.9299299,75.568101
SINDKHEDA RAILWAY STN,21.2725651,74.7455078
SAMBRE RAILWAY STN,15.8423331,74.5844061
SAINAGAR SHIRDI RAILWAY STN,19.7806463,74.4805568
KUSUGALI RAILWAY STN,16.6184846,74.710191
SHIROOR RAILWAY STN,13.917362,74.6049061
SIRSUPHAL RAILWAY STN,18.3240839,74.5580454
SHIRUD RAILWAY STN,20.7335742,74.8916458
SHIUPUR RAILWAY STN,25.3550649,82.9599637
SHIVANI RAILWAY STN,13.8187382,76.0318003
SHIVNI SHIVAPUR RAILWAY STN,20.6761791,77.053568
NIRA RAILWAY STN,18.1674199,74.2041076
SHDSPRA PADMPRA RAILWAY STN,26.7112514,75.8955113
SHIVNAGAR RAILWAY STN,25.9029694,81.9920961
SHIVPURI RAILWAY STN,25.4320478,77.6643815
SHIVPURA RAILWAY STN,25.4320478,77.6643815
SHOGHI RAILWAY STN,31.0421269,77.1197521
SHOHRATGARH RAILWAY STN,27.4025296,82.9596879
SOLGAMPATTI RAILWAY STN,10.783458,78.8573738
SHOLAVANDAN RAILWAY STN,10.0220859,77.9614763
SHOLINGHUR RAILWAY STN,13.1115847,79.4310052
GANGAGANJ RAILWAY STN,26.2879774,81.2050614
SHORANUR JUNCTION,10.7677457,76.276381
KARAKAD RAILWAY STN,10.7677457,76.276381
KANAUTA RAILWAY STN,26.7419092,75.7558796
SHRI BALAJI RAILWAY STN,27.4075223,73.541744
CHILO RAILWAY STN,27.4075223,73.541744
MOHAMMADKHERA RAILWAY STN,22.6708317,71.5723953
SHUJALPUR RAILWAY STN,23.3882023,76.7163359
SHYAMNAGAR RAILWAY STN,22.8315138,88.3977418
SHYAMPURA RAILWAY STN,25.2602853,75.2734127
SIDDHPUR RAILWAY STN,23.9308631,72.3621359
NEW BANESWAR RAILWAY STN,26.3801899,89.5096476
BANESWAR RAILWAY STN,26.3801899,89.5096476
SIDMUKH RAILWAY STN,28.8878937,75.2862298
LOHARPURWA RAILWAY STN,27.0967153,83.2513015
SIDLAGATTA RAILWAY STN,13.3936652,77.8653126
ADARI ROAD RAILWAY STN,20.9804684,70.3063094
SIGADAM RAILWAY STN,18.378039,83.6804933
SIGSIGI RAILWAY STN,24.2609619,83.8605559
SHOLAKA RAILWAY STN,28.2720658,76.4129198
AJHAI RAILWAY STN,27.6344523,77.5332796
SIHAPAR RAILWAY STN,26.7583849,83.1657365
SIHO RAILWAY STN,26.0060986,85.5161612
SIHOR GUJARAT RAILWAY STN,21.7197378,71.9597023
KODIYAR MANDIR RAILWAY STN,21.7197378,71.9597023
NARAYANPUR RAILWAY STN,25.4001614,86.8597121
SIKANDARPUR RAILWAY STN,26.0368058,84.0378894
ANJHI SHAHABAD RAILWAY STN,27.6469322,79.9892034
ERICH ROAD RAILWAY STN,26.3678114,79.6291561
SIKANDRA RAO RAILWAY STN,27.6864088,78.378274
SIKAR JUNCTION,27.6093912,75.1397935
BHALUMASKA RAILWAY STN,19.4013778,83.3174755
SIKARPAI RAILWAY STN,19.4013778,83.3174755
LELIGUMA RAILWAY STN,19.4013778,83.3174755
SIKIR RAILWAY STN,20.3336206,83.2211539
SIKKAL RAILWAY STN,10.7571744,79.8014367
SIKOSA P H RAILWAY STN,20.8721991,81.2782496
SUJALPUR RAILWAY STN,24.8763141,88.0191871
SILAO RAILWAY STN,25.0816948,85.42853
SILAPATHAR RAILWAY STN,27.5952937,94.724003
SILAUT RAILWAY STN,26.0339075,85.4620528
SILAWAR RAILWAY STN,29.512593,77.335314
SILCHAR RAILWAY STN,24.8332708,92.7789054
SILGHAT TOWN RAILWAY STN,26.6197416,92.94944
JUGIJAN RAILWAY STN,26.0168641,92.8253043
NEW JALPAIGURI RAILWAY STN,26.7271012,88.3952861
SILIGURI JUNCTION,26.7271012,88.3952861
SILIGURI TOWN RAILWAY STN,26.7271012,88.3952861
SILLI RAILWAY STN,23.3484396,85.8511827
KARAILA ROAD JUNCTION,24.3097197,82.7508963
MIRCHADHORI RAILWAY STN,24.3097197,82.7508963
SIMALUGURI JUNCTION,26.9199195,94.7613926
DANGTAL RAILWAY STN,26.4804945,90.4950746
PALPARA RAILWAY STN,23.0344923,88.5166425
SIMURALI RAILWAY STN,23.0344923,88.5166425
BABLAD RAILWAY STN,16.9172558,76.2334278
SINDEWAHI RAILWAY STN,20.2879263,79.6579632
KANG KHURD RAILWAY STN,31.1125921,75.2428014
SINDI RAILWAY STN,16.1668396,73.5594128
SINDHUDURG RAILWAY STN,16.1668396,73.5594128
NANDGAON ROAD RAILWAY STN,16.1668396,73.5594128
SINDPAN RAILWAY STN,24.1331777,75.0523534
SNDRYA KACHARI RAILWAY STN,24.0212805,76.9153281
DUMRI JUARA RAILWAY STN,26.1215612,84.3147572
SINGANALLUR RAILWAY STN,11.000658,77.0295709
SINGAPERUMLKOIL RAILWAY STN,12.7593029,80.0032944
HARPALGANJ RAILWAY STN,25.9446486,82.400099
SINGARAYAKONDA RAILWAY STN,15.2476081,80.0205089
SINGWAL RAILWAY STN,26.0350817,74.6810274
SINGHPUR RAILWAY STN,22.8864761,79.1865957
KITHAM RAILWAY STN,27.1800215,78.0214469
KAJRI RAILWAY STN,24.0914763,84.0669545
SINGRAULI RAILWAY STN,24.1989544,82.6676209
SINI JUNCTION,22.7941651,85.9443436
SARAYAN RAILWAY STN,28.4511246,77.6954889
SIRAS RAILWAY STN,26.2671647,76.0162836
SIRATHU RAILWAY STN,25.6440584,81.3206873
SATBAHINI RAILWAY STN,24.3427521,83.8340441
UNTARE ROAD RAILWAY STN,24.3427521,83.8340441
SIRHIND JUNCTION,30.6245124,76.3863018
SIRIPURAM RAILWAY STN,16.4085151,80.2976316
SIRKAZHI RAILWAY STN,11.2407109,79.7372255
HAIAGHAT RAILWAY STN,25.4950131,87.5840692
SIRD RAILWAY STN,24.8827147,72.8608948
DIGHWA DUBAULI RAILWAY STN,26.2626364,84.7278131
SIRSA RAILWAY STN,29.5320731,75.0317734
SIRSAUL RAILWAY STN,27.7274847,78.8679886
SIRSI MUKHDUMPR RAILWAY STN,28.6395366,78.6427107
KAPARPURA RAILWAY STN,26.1765292,85.3123293
SIRUVATTUR RAILWAY STN,11.6352839,78.9531358
SISAUNA RAILWAY STN,29.2144323,78.2689714
SISWA BAZAR RAILWAY STN,27.1496918,83.7597505
PARSA RAILWAY STN,27.4404505,82.895015
VIDYASAGAR RAILWAY STN,24.0759919,86.7089384
SITAMARHI RAILWAY STN,26.5886976,85.5012971
SITANAGARAM RAILWAY STN,16.4938666,80.6089678
SITAPUR CITY RAILWAY STN,27.5680156,80.6789519
SITAPUR RAILWAY STN,27.5680156,80.6789519
KAHILIYA RAILWAY STN,27.7849803,79.9724245
SIURI RAILWAY STN,23.9129255,87.5268393
SIVAGANGA RAILWAY STN,9.8479616,78.4832344
PANANGUDI RAILWAY STN,9.8479616,78.4832344
SIVAKASI RAILWAY STN,9.4532852,77.802417
SIBSAGAR TOWN RAILWAY STN,26.8147516,94.3295434
SIWAN JUNCTION,26.2243204,84.3599953
SIWAN KACHARI RAILWAY STN,26.2243204,84.3599953
SIWANI RAILWAY STN,28.9084317,75.6120795
SLEEMANABAD RD RAILWAY STN,23.6374815,80.2572225
SODPUR RAILWAY STN,22.6991808,88.3902299
SOGRA RAILWAY STN,20.2375561,84.2700179
SOHAGPUR RAILWAY STN,22.7009771,78.199447
SOHWAL RAILWAY STN,26.7525211,81.9853628
SOJAT ROAD RAILWAY STN,25.8654205,73.7507276
BAGRI NAGAR RAILWAY STN,25.8654205,73.7507276
MOABUND RAILWAY STN,26.6948584,94.0567709
DHARMPUR HMCHL RAILWAY STN,30.9084245,77.0999031
SOLAN RAILWAY STN,30.9084245,77.0999031
SALOGRA RAILWAY STN,30.9084245,77.0999031
KUMARHATTI RAILWAY STN,30.9084245,77.0999031
SOLAPUR JUNCTION,17.6599188,75.9063906
BARITHENGARH RAILWAY STN,20.6167655,86.0555095
BYREE RAILWAY STN,20.6167655,86.0555095
SOMALAPURAM RAILWAY STN,14.9148524,76.8893907
SOMESAR RAILWAY STN,25.5192162,73.4519048
SOMIDEVIPALLE RAILWAY STN,15.4571697,79.0380203
SOMNA RAILWAY STN,28.0569882,77.93924
SOMNATH RAILWAY STN,20.8882111,70.4059983
SOMPETA RAILWAY STN,18.9420835,84.5850037
SON NAGAR RAILWAY STN,24.8831923,84.2239276
SONA ARJUNPUR RAILWAY STN,29.7521682,77.4558554
SONADA RAILWAY STN,26.9717142,88.2680172
BAKAS RAILWAY STN,26.7566057,81.0285377
SONAGIR RAILWAY STN,23.2511609,77.4693999
LAKSHANNATH RD RAILWAY STN,20.2375561,84.2700179
SONAKHAN RAILWAY STN,22.1662855,84.5200165
SUDHANI RAILWAY STN,25.7439681,84.9983862
BHALUKMARA RAILWAY STN,26.7794659,94.2320539
SONASAN RAILWAY STN,23.486036,72.9231712
MAGARDAHA RAILWAY STN,24.6850005,83.0683519
SONDHA ROAD RAILWAY STN,26.5117717,78.4922427
PANJWARA ROAD RAILWAY STN,25.4046683,86.7340934
SONGADH RAILWAY STN,21.166359,73.5645054
UKAI SONGADH RAILWAY STN,21.166359,73.5645054
BASERI RAILWAY STN,26.7628175,77.4874049
SONIPAT RAILWAY STN,28.9930823,77.0150735
RANGAPARA NORTH RAILWAY STN,26.6769864,92.6983868
BINDUKURI RAILWAY STN,26.6769864,92.6983868
SONPUR JUNCTION,25.6942865,85.1783764
PAHLEJAGHAT JUNCTION,25.6942865,85.1783764
SONSHELU RAILWAY STN,21.2666081,74.6546816
SONTALAI RAILWAY STN,22.6214712,77.9453091
SONUA RAILWAY STN,22.5708967,85.4607639
SONWARA RAILWAY STN,30.8947307,77.0049978
SUDIYUR RAILWAY STN,9.601323,78.4826078
SOPORE RAILWAY STN,34.2867629,74.4624013
MEJA ROAD RAILWAY STN,25.2231769,82.0924577
BARYA RAM RAILWAY STN,25.6070169,81.8497567
SORO RAILWAY STN,21.2814867,86.6917887
SORON RAILWAY STN,27.886626,78.7447868
SHRI GANGANAGAR RAILWAY STN,29.9093759,73.8799805
SRI KALAHASTI RAILWAY STN,13.7527145,79.7066722
SHRI MADHOPUR RAILWAY STN,27.4650258,75.5964177
SRIKAKULAM ROAD RAILWAY STN,18.2949165,83.8938018
PUNDI RAILWAY STN,13.7527145,79.7066722
SRINAGAR RAILWAY STN,34.0836708,74.7972825
SRINAGAR RAILWAY STN,26.4342516,74.7808723
SRIRAMNAGAR RAILWAY STN,18.639386,79.6270504
DAULATPUR HAT RAILWAY STN,22.7505213,88.3405772
SRIRAMPUR ASSAM RAILWAY STN,26.422311,89.9089684
SRIRANGAM RAILWAY STN,10.8502661,78.6997699
SHRIRANGAPATNA RAILWAY STN,12.4237094,76.6828604
SRIVAIKUNTAM RAILWAY STN,8.6322418,77.913242
SRIVILLIPUTTUR RAILWAY STN,9.5121171,77.6340213
VIRAVASARAM RAILWAY STN,16.5465977,81.5993951
PENNADA AGRHRM RAILWAY STN,16.5465977,81.5993951
SRUNGAVRUKSHAM RAILWAY STN,16.5465977,81.5993951
TISUA RAILWAY STN,28.1339107,79.60248
BIRPUSHATTAMPUR RAILWAY STN,19.9974031,85.8217448
SUBRAHMANYA RD RAILWAY STN,12.6595958,75.6079223
SUCHAN KOTLI RAILWAY STN,29.5128633,75.1822625
JODHKA RAILWAY STN,29.5128633,75.1822625
LALGANJ RAILWAY STN,26.1691879,80.9663841
SUDHRANA RAILWAY STN,28.4537886,76.4284692
SUDSAR RAILWAY STN,27.986757,73.7595532
MALANCHA RAILWAY STN,25.341218,88.6398135
RAMPUR BAZAR RAILWAY STN,25.341218,88.6398135
BISHESHWARGANJ RAILWAY STN,27.248182,82.7360628
SUISA RAILWAY STN,23.1920672,85.8946693
SUJANGARH RAILWAY STN,27.696956,74.4687395
MADHOPUR PUNJAB RAILWAY STN,32.31263,75.6014359
SUJANPUR RAILWAY STN,32.31263,75.6014359
SUJRA RAILWAY STN,29.0165326,77.2706868
SELOO ROAD RAILWAY STN,19.9772984,77.1686472
SOMRA BAZAR RAILWAY STN,23.1328762,88.4429494
BAGAHA RAILWAY STN,27.1401051,84.0555802
ASWANI HALT RAILWAY STN,27.1401051,84.0555802
SUKHCHAIN RAILWAY STN,29.7807303,75.0246062
SUKHISEWANIYAN RAILWAY STN,23.353676,77.4852541
SUKNA RAILWAY STN,26.7884727,88.3624815
SULADHAL RAILWAY STN,15.9615521,74.6927354
SULEBHAVI RAILWAY STN,15.8946321,74.6561453
SULLURUPETA RAILWAY STN,13.7008756,80.0209065
SULTANGANJ RAILWAY STN,25.2401294,86.7404395
SULTANPUR RAILWAY STN,26.2585371,82.0659858
BANDHUA KALAN RAILWAY STN,26.2585371,82.0659858
SUMER RAILWAY STN,23.7118764,77.1916497
JAWAI BANDH RAILWAY STN,25.1551134,73.078526
BHARWA SUMERPUR RAILWAY STN,25.8263937,80.1573915
SUMRERI RAILWAY STN,24.0137149,78.4041297
SUKU RAILWAY STN,18.7361387,82.8348087
SUNAK RAILWAY STN,23.8018886,72.3222331
BHARUR RAILWAY STN,30.1305581,75.8013975
SABIRA RAILWAY STN,21.6838607,83.7809863
YELIYUR RAILWAY STN,12.5074671,76.836205
MELAKKONNAKKULM RAILWAY STN,9.7873362,78.4688006
RUNIJA RAILWAY STN,23.1330924,75.312064
SUNDERABAD RAILWAY STN,23.1330924,75.312064
SAMLOTI RAILWAY STN,32.1200799,76.2964224
KATOSAN ROAD RAILWAY STN,23.4207393,72.2400802
CHARKHARI ROAD RAILWAY STN,25.3326393,79.7498014
SUPAUL RAILWAY STN,26.1233718,86.6045134
SUPEDI RAILWAY STN,21.7612326,70.379218
SURAJGARH RAILWAY STN,28.3074747,75.7313342
SURAT RAILWAY STN,21.1702401,72.8310607
UDHNA JUNCTION,21.1702401,72.8310607
SACHIN RAILWAY STN,21.1702401,72.8310607
SURATGARH JUNCTION,29.32186,73.9009228
AMARPURA RATHAN RAILWAY STN,29.32186,73.9009228
SURATHKAL RAILWAY STN,12.9951009,74.8094458
SURELI RAILWAY STN,26.1086947,76.068199
SURENDRANAGAR RAILWAY STN,22.7251204,71.6369542
JORAVARNAGAR RAILWAY STN,22.7251204,71.6369542
SURENDRANAGAR G RAILWAY STN,22.7251204,71.6369542
BALA ROAD RAILWAY STN,22.7251204,71.6369542
SURER RAILWAY STN,26.9821484,76.7596221
SURGAON BANJARI RAILWAY STN,21.9364271,76.5430429
SUNDHIAMAU RAILWAY STN,27.1294059,81.2931731
SURIAWAN RAILWAY STN,25.4568281,82.414701
SURPURA RAILWAY STN,26.3616977,73.1172573
RASULL RAILWAY STN,26.9343631,81.2546366
PAVI RAILWAY STN,22.3150028,73.8095574
SUSKAL RAILWAY STN,22.3150028,73.8095574
KOMAKHAN RAILWAY STN,21.2786567,81.8661442
SUWASRA RAILWAY STN,24.0697172,75.6528116
NATHUKHERI RAILWAY STN,24.0697172,75.6528116
SUNDARAPRMLKOIL RAILWAY STN,10.9596306,79.3324733
DARASURAM RAILWAY STN,10.9596306,79.3324733
SWAMIMALAI RAILWAY STN,10.9596306,79.3324733
SWARUPGANJ RAILWAY STN,24.6552948,72.9259012
DEVALGAON AUCHR RAILWAY STN,19.3371654,76.6008334
TADA RAILWAY STN,13.5856417,80.0387776
TADALI RAILWAY STN,20.0057598,79.2056361
DODBELE RAILWAY STN,13.2236344,77.3467996
MUDDALINGAHALLI RAILWAY STN,13.2236344,77.3467996
TADEPALLIGUDEM RAILWAY STN,16.8072523,81.5316033
TADIPATRI RAILWAY STN,14.9091024,78.0092047
TADUKU RAILWAY STN,13.4984548,79.5304858
V N RAJUVARIPTA RAILWAY STN,13.4984548,79.5304858
TADWAL RAILWAY STN,17.3981907,75.980068
KARARI RAILWAY STN,26.077385,80.2021516
TAIABPUR RAILWAY STN,25.7117226,87.8205864
TAJPUR RAILWAY STN,23.2251171,75.9034974
TAKLIMIYA RAILWAY STN,19.4536764,74.667855
TAKARI RAILWAY STN,17.1309306,74.3616798
TAKARKHEDE RAILWAY STN,20.9931423,75.49564
TAKIPUR RAILWAY STN,22.8641529,87.927352
POTUL RAILWAY STN,17.6381472,75.3004009
TAKLI RAILWAY STN,17.6381472,75.3004009
TAKSAL RAILWAY STN,30.8473753,76.9578248
KIRATGARH RAILWAY STN,22.482907,77.8195739
SAHELI RAILWAY STN,22.482907,77.8195739
TAKU RAILWAY STN,22.482907,77.8195739
TALAKHAJURI RAILWAY STN,25.490305,83.0374802
TALABURU RAILWAY STN,22.3646021,85.748719
TALGUPPA RAILWAY STN,14.214477,74.9087223
TALALA JUNCTION,21.0555636,70.5294682
CHITRAWAD RAILWAY STN,21.0555636,70.5294682
TALAMANCHI RAILWAY STN,14.6170835,79.9752212
TALANDU RAILWAY STN,23.0181876,88.356707
TALARA RAILWAY STN,32.1024076,77.5619419
TALCHER RAILWAY STN,20.9501027,85.216816
TALEGAON RAILWAY STN,18.7375763,73.6746626
SUMMIT RAILWAY STN,20.1840229,74.3294199
TALIT RAILWAY STN,23.3032285,87.8169003
TALJHARI RAILWAY STN,25.101222,87.7330202
TALMADLA RAILWAY STN,18.227504,78.3558251
TALOD RAILWAY STN,23.3512271,72.9504954
TALWANDI RAILWAY STN,29.987507,75.0903154
TAMARAIPADI RAILWAY STN,10.4079812,78.0395149
ARAMBAKKAM RAILWAY STN,12.9249308,80.1000026
CHROMEPET RAILWAY STN,12.9249308,80.1000026
VANGAICHUNGPAO RAILWAY STN,24.9897661,93.5011835
TAMLUK RAILWAY STN,22.2858078,87.9188533
TAMNA RAILWAY STN,23.2597419,86.3503495
MOHARI RAILWAY STN,26.6941949,77.530413
RANPURA RAILWAY STN,26.6941949,77.530413
TANAKALLU RAILWAY STN,13.9203472,78.1938749
TANAKPUR RAILWAY STN,29.0722375,80.1065646
TANCHHA RAILWAY STN,21.9153104,72.9002836
TANDWAL RAILWAY STN,30.234345,76.9844677
TANGARBASULI RAILWAY STN,23.3822976,85.0701001
KALUPARA GHAT RAILWAY STN,19.9246059,85.3966448
TANGRA RAILWAY STN,31.5630764,75.1209428
TANGUTURU RAILWAY STN,15.3417111,80.0346769
TANKUPPA RAILWAY STN,24.7009062,85.1323779
BANSINALA HALT RAILWAY STN,24.7009062,85.1323779
TANUKU RAILWAY STN,16.7565815,81.6769714
PARPANANGADI RAILWAY STN,10.9820313,75.875396
TANUR RAILWAY STN,10.9820313,75.875396
TURKI ROAD RAILWAY STN,24.5494181,81.058906
TAPA RAILWAY STN,30.3017458,75.3703662
GHUNAS RAILWAY STN,30.3017458,75.3703662
NAYATOLA RAILWAY STN,25.5706106,87.5927138
TAPRI RAILWAY STN,29.7660035,77.5522692
TARADEVI RAILWAY STN,31.0689357,77.1341351
TARAKESWAR RAILWAY STN,22.8786554,88.014294
TARANA ROAD RAILWAY STN,23.3374767,76.042092
TARAORI RAILWAY STN,29.7999607,76.9334186
KAREPUR RAILWAY STN,19.8649145,72.6849984
TARAVATA RAILWAY STN,24.7405284,77.3835623
TARGAON RAILWAY STN,17.5111859,74.1468447
TARIGOPPULA RAILWAY STN,16.4881819,80.8314499
TENNERU RAILWAY STN,16.4881819,80.8314499
TARIKERE JUNCTION,13.7116894,75.8106064
TARLUPADU RAILWAY STN,15.6505041,79.2281975
TARN TARAN RAILWAY STN,31.4538668,74.9267599
KAIRON RAILWAY STN,31.4538668,74.9267599
SADANAPURA RAILWAY STN,22.5878042,73.0228173
WANSJALIYA RAILWAY STN,21.7727424,69.83666
TARSAI RAILWAY STN,21.7727424,69.83666
KATKOLA JUNCTION,21.7727424,69.83666
TARUR RAILWAY STN,18.6993809,72.8692711
CHUREB RAILWAY STN,25.7489821,83.1836568
TATISILWAI RAILWAY STN,23.3761392,85.4289016
TATICHERLA RAILWAY STN,15.383546,79.0454369
BHANWAR TONK RAILWAY STN,22.5559348,81.8757018
KHONGSARA RAILWAY STN,22.5559348,81.8757018
THAKURKUCHI RAILWAY STN,26.2327618,91.8977131
PANIKHAITI RAILWAY STN,26.2327618,91.8977131
TEEGAON RAILWAY STN,21.6440721,78.4574329
TEGHRA RAILWAY STN,25.4904886,85.9398007
TEHTA RAILWAY STN,25.1017549,84.9947548
TAJGADH RAILWAY STN,22.3496313,73.9080581
TYAKAL RAILWAY STN,12.9834354,78.0711333
ANTRI RAILWAY STN,25.9837741,78.2988637
ANANT PAITH RAILWAY STN,25.9837741,78.2988637
TEKKALI RAILWAY STN,18.6051444,84.2299771
TIKANI RAILWAY STN,25.0743725,87.006192
SANJHA RAILWAY STN,25.0743725,87.006192
TELAM RAILWAY STN,27.7684086,95.0319001
TELAPROLU RAILWAY STN,16.5810618,80.8917353
BAGEVADI RD RAILWAY STN,16.4763893,75.8127199
KUDGI RAILWAY STN,16.4763893,75.8127199
TELIAMURA RAILWAY STN,23.8401831,91.6341302
KAIALSA RAILWAY STN,28.8833476,78.5348507
CHAK KALI LAIT RAILWAY STN,28.8833476,78.5348507
TELO RAILWAY STN,23.8174405,86.1255609
TELTA RAILWAY STN,25.7882416,87.8457667
BAGMAR RAILWAY STN,21.7243598,76.3810922
KOHDAD RAILWAY STN,21.7243598,76.3810922
TENALI JUNCTION,16.237933,80.6444099
CHINNARAVURU RAILWAY STN,16.237933,80.6444099
KURSELA RAILWAY STN,25.4549546,87.2406857
CHAUTARA RAILWAY STN,26.3898619,90.0700051
TENKASI JUNCTION,8.9564008,77.3152492
HARCHANDPUR RAILWAY STN,26.3396591,81.1885293
DESHAPRAN P.H. RAILWAY STN,22.0360318,87.8082982
TETTU RAILWAY STN,15.0493647,80.0017854
TEZPORE RAILWAY STN,26.6528,92.7926
,27.9276542,96.1533094
THADI RAILWAY STN,17.6471829,83.0522468
MANJURI ROAD RAILWAY STN,21.0098444,86.340211
BELANAGAR RAILWAY STN,22.5832705,88.3151669
THAKURGANJ RAILWAY STN,26.4272073,88.1253739
TUPKADIH RAILWAY STN,23.7116916,86.054235
TALAIYUTHU RAILWAY STN,8.795043,77.7179988
THALLAK RAILWAY STN,14.4470725,76.6744784
BUDDIREDDIPPATI RAILWAY STN,12.0283178,78.3053488
THALANGAI RAILWAY STN,12.9954261,79.4243441
THALASSERY RAILWAY STN,11.7491424,75.4890346
DHARMADAM RAILWAY STN,11.7491424,75.4890346
REGADIPALLI RAILWAY STN,14.8393554,78.1493171
THALWARA RAILWAY STN,26.0748751,85.8950065
THAN JUNCTION,22.5761472,71.2009861
THANA BHAWAN RAILWAY STN,29.5874759,77.4167876
THANA BHAWAN TN RAILWAY STN,29.5874759,77.4167876
THANGUNDI RAILWAY STN,16.7951541,77.0551484
THANJAVUR RAILWAY STN,10.7869994,79.1378274
THARBITIA RAILWAY STN,26.2183798,86.6585897
THASRA RAILWAY STN,22.8025613,73.2205065
AMARPUR JORASI RAILWAY STN,29.0587757,76.085601
TALANALLUR RAILWAY STN,11.4585096,79.265413
THEKERAGURI RAILWAY STN,26.2019452,92.3838304
WADAKANCHERI RAILWAY STN,10.2822678,76.2189421
TEMBURU RAILWAY STN,18.6314777,84.1263623
RAJGHAT RAILWAY STN,21.769904,87.1547561
